duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
5.642828901351933,udp,ftp_data,SF,4037,7978,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,51,40,0.06,0.05,0.0,0.0,0.83,0.02,0.31,134,124,0.78,0.01,0.43,0.25,0.11,0.11,0.0,0.0,NORMAL
0.8310359278871049,tcp,http,SF,434,42370,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,47,39,0.08,0.07,0.01,0.01,0.9,0.05,0.68,131,114,0.84,0.05,0.26,0.17,0.05,0.05,0.01,0.01,NORMAL
2.1104510204556104,tcp,sunrpc,SF,131,0,0,2,0,8,0,0,0,0,0,0,1,0,0,0,0,0,486,259,0.28,0.28,0.83,0.68,0.15,0.8,0.34,208,183,0.14,0.87,0.31,0.1,0.06,0.06,0.8,0.71,Probe
6.667900527536798,tcp,ssh,SF,24,1820,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43,33,0.02,0.02,0.01,0.01,0.62,0.16,0.08,40,33,0.57,0.18,0.63,0.26,0.18,0.17,0.01,0.01,NORMAL
33.29443350971646,tcp,ftp_data,SF,1109,5109,0,2,0,6,0,1,0,0,0,0,1,0,1,0,0,0,83,73,0.09,0.08,0.07,0.06,0.78,0.06,0.29,185,166,0.82,0.06,0.24,0.52,0.06,0.06,0.06,0.06,NORMAL
31.150335465638168,udp,dns,SF,1541,137,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,154,137,0.11,0.1,0.13,0.15,0.82,0.12,0.3,51,32,0.74,0.12,0.71,0.03,0.01,0.01,0.14,0.12,NORMAL
3.7497274500232005,udp,http,SF,983,108,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,137,105,0.02,0.03,0.11,0.12,0.71,0.24,0.08,64,40,0.68,0.24,0.1,0.16,0.04,0.04,0.11,0.11,NORMAL
0.3930913083818732,tcp,private,S0,60394,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,445,328,0.82,0.82,0.09,0.1,0.9,0.03,0.54,214,197,0.91,0.03,0.25,0.37,0.66,0.71,0.1,0.08,DoS
1.6879748416881417,tcp,private,RSTO,25,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,28,19,0.33,0.3,0.84,0.79,0.3,0.77,0.1,214,122,0.31,0.7,0.58,0.07,0.18,0.16,0.77,0.91,Probe
46.49883011482283,tcp,smtp,SF,27,2194,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,185,161,0.03,0.03,0.08,0.07,0.7,0.03,0.04,134,97,0.7,0.03,0.52,0.08,0.02,0.02,0.07,0.07,NORMAL
24.27047994309527,tcp,http,SF,887,572,0,2,0,2,0,1,0,0,0,0,1,0,2,0,0,0,130,95,0.04,0.05,0.02,0.01,0.95,0.09,0.09,159,147,0.88,0.09,0.42,0.12,0.16,0.17,0.02,0.02,NORMAL
33.56122723097644,udp,http,SF,7893,2524,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,78,75,0.02,0.01,0.07,0.08,0.73,0.06,0.24,152,144,0.8,0.05,0.8,0.48,0.17,0.19,0.06,0.05,NORMAL
8.74411355803709,tcp,http,SF,5814,2899,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,199,103,0.05,0.04,0.28,0.25,0.98,0.02,0.44,160,125,1.0,0.02,0.34,0.03,0.03,0.03,0.26,0.32,NORMAL
0.4774914781871966,tcp,http,S0,7296,0,0,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,492,336,0.96,1.0,0.03,0.03,0.98,0.03,0.14,209,202,0.94,0.02,0.49,0.14,0.84,0.84,0.03,0.03,DoS
27.51894575848676,icmp,http,SF,48,14657,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,52,0.07,0.08,0.15,0.17,0.76,0.14,0.26,46,24,0.8,0.15,0.72,0.09,0.06,0.06,0.14,0.15,NORMAL
0.05000636870259903,tcp,http,SF,32398,12158,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,147,110,0.08,0.09,0.02,0.02,0.73,0.3,0.13,222,212,0.79,0.28,0.19,0.08,0.06,0.05,0.02,0.01,NORMAL
1.871818655157076,tcp,dns,SF,453,1269,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,145,142,0.09,0.1,0.07,0.06,0.91,0.01,0.51,218,158,0.93,0.01,0.45,0.54,0.04,0.04,0.07,0.07,NORMAL
2.921863704391371,tcp,ftp,SF,85,2431,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,188,158,0.04,0.04,0.02,0.01,0.89,0.01,0.09,211,144,0.84,0.01,0.72,0.07,0.04,0.05,0.02,0.02,NORMAL
0.6425104524634428,udp,http,SF,170,10820,0,3,0,6,0,1,0,0,0,0,0,0,1,0,0,0,94,90,0.0,0.0,0.18,0.18,0.74,0.22,0.38,235,139,0.69,0.22,0.39,0.11,0.02,0.02,0.16,0.16,NORMAL
0.6660474659177941,tcp,private,REJ,85,0,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,365,362,0.39,0.34,0.45,0.52,0.0,0.34,0.06,253,180,0.0,0.33,0.66,0.22,0.41,0.42,0.45,0.54,Probe
50.0678586997603,tcp,ftp,SF,2241,11953,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,182,121,0.05,0.04,0.11,0.11,0.93,0.03,0.11,151,78,0.88,0.03,0.54,0.14,0.14,0.15,0.11,0.1,NORMAL
3.0438642375671314,udp,dns,SF,2886,37139,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,164,162,0.08,0.07,0.07,0.08,0.67,0.05,0.5,234,170,0.61,0.05,0.62,0.09,0.03,0.03,0.07,0.06,NORMAL
51.30784865252479,tcp,http,SF,9842,355,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,31,29,0.03,0.04,0.04,0.03,0.72,0.38,0.11,20,19,0.68,0.4,0.49,0.15,0.07,0.07,0.04,0.04,NORMAL
0.024313939855507956,tcp,ecr_i,S0,10154,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,435,315,0.94,1.0,0.04,0.04,0.78,0.22,0.31,222,128,0.72,0.24,0.36,0.02,0.92,0.83,0.04,0.04,DoS
0.31613246629653147,tcp,ecr_i,S0,330,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,446,304,0.97,1.0,0.01,0.01,0.57,0.03,0.12,215,169,0.61,0.03,0.36,0.1,0.85,0.83,0.01,0.01,DoS
0.7169849567595046,tcp,http,S0,14779,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,428,414,0.86,0.86,0.02,0.02,0.79,0.18,0.26,253,202,0.76,0.17,0.33,0.09,0.93,0.87,0.02,0.02,DoS
24.383652208500923,icmp,http,SF,1502,7883,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,58,35,0.04,0.04,0.02,0.02,0.94,0.32,0.4,193,104,0.9,0.32,0.71,0.18,0.14,0.15,0.02,0.03,NORMAL
4.621008020648707,tcp,dns,SF,2021,37570,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,139,83,0.02,0.03,0.04,0.04,0.84,0.0,0.42,248,126,0.8,0.0,0.35,0.06,0.15,0.14,0.04,0.05,NORMAL
7.550727243562553,tcp,ssh,SF,217,153,0,1,0,5,23,0,0,0,0,0,2,0,0,0,0,0,2,1,0.28,0.24,0.04,0.04,0.77,0.2,0.05,72,69,0.8,0.21,0.63,0.1,0.09,0.09,0.04,0.04,R2L
8.456779431774658,tcp,dns,SF,1957,5291,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,142,80,0.22,0.18,0.13,0.11,0.81,0.05,0.21,40,27,0.81,0.05,0.49,0.57,0.08,0.08,0.12,0.14,NORMAL
0.5332063052882057,udp,ecr_i,REJ,88067,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,425,268,0.99,1.0,0.13,0.12,0.93,0.13,0.5,232,145,0.9,0.12,0.61,0.03,0.92,0.83,0.12,0.15,DoS
22.242214952508796,tcp,http,SF,63,1240,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,147,100,0.02,0.02,0.1,0.11,0.7,0.1,0.1,77,62,0.74,0.09,0.46,0.09,0.08,0.08,0.11,0.09,NORMAL
0.03922045255347738,tcp,private,S0,2189,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,452,388,0.95,0.89,0.19,0.15,0.66,0.02,0.1,214,192,0.62,0.02,0.44,0.06,0.81,0.85,0.17,0.16,DoS
1.1572310860997113,udp,ssh,SF,110,8355,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,145,95,0.1,0.11,0.05,0.04,0.87,0.2,0.12,185,108,0.88,0.21,0.44,0.04,0.01,0.01,0.05,0.05,NORMAL
0.13942627672902252,tcp,finger,SF,50,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,507,440,0.67,0.73,0.55,0.62,0.38,0.67,0.37,235,151,0.38,0.69,0.14,0.12,0.38,0.41,0.57,0.6,Probe
79.15417839029698,udp,ssh,SF,262,4097,0,1,0,2,0,1,1,1,0,4,3,1,0,0,0,0,21,19,0.04,0.03,0.04,0.04,0.81,0.02,0.33,37,26,0.81,0.02,0.77,0.19,0.03,0.03,0.04,0.05,U2R
4.672526814299603,tcp,smtp,SF,13724,1372,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,114,70,0.02,0.02,0.11,0.12,0.99,0.02,0.32,202,147,0.91,0.02,0.31,0.11,0.04,0.04,0.1,0.11,NORMAL
0.9854868829762824,tcp,private,REJ,4,0,0,0,0,6,0,0,0,0,0,0,3,0,1,0,0,0,282,271,0.38,0.43,0.72,0.81,0.15,0.85,0.13,246,203,0.16,0.86,0.48,0.25,0.22,0.21,0.74,0.62,Probe
6.492619548891839,icmp,http,SF,317,34,0,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,170,147,0.04,0.03,0.09,0.08,0.84,0.01,0.18,208,119,0.81,0.01,0.25,0.02,0.07,0.06,0.09,0.08,NORMAL
3.0483142847067564,tcp,ftp,SF,3228,1078,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,38,28,0.02,0.01,0.15,0.13,0.87,0.13,0.46,246,171,0.91,0.12,0.17,0.15,0.01,0.01,0.15,0.15,NORMAL
37.09196659455563,tcp,ssh,SF,5404,316,0,0,0,3,17,0,1,0,0,0,1,0,1,0,0,0,8,7,0.11,0.12,0.07,0.07,0.88,0.09,0.31,72,51,0.83,0.09,0.4,0.03,0.09,0.09,0.07,0.08,R2L
0.6295341034019754,udp,ssh,SF,75,105094,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,138,126,0.12,0.12,0.26,0.26,0.9,0.19,0.11,130,99,0.98,0.17,0.4,0.11,0.01,0.01,0.28,0.25,NORMAL
17.32384498328254,tcp,dns,SF,190,152,0,0,0,5,0,1,0,0,0,0,0,0,3,0,0,0,81,78,0.01,0.01,0.01,0.01,0.74,0.07,0.22,80,52,0.79,0.06,0.12,0.03,0.07,0.08,0.01,0.01,NORMAL
14.74301387038493,tcp,telnet,SF,49,1751,0,0,0,5,11,0,0,0,0,0,5,0,1,0,0,0,23,22,0.08,0.09,0.07,0.06,0.53,0.33,0.22,9,4,0.51,0.31,0.31,0.65,0.13,0.12,0.06,0.06,R2L
0.4450915184097273,tcp,private,S0,68057,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,421,227,0.99,0.95,0.07,0.05,0.99,0.18,0.05,254,199,0.93,0.17,0.2,0.11,0.98,0.89,0.06,0.06,DoS
0.19889327459296496,udp,http,SF,10500,11343,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,98,95,0.0,0.0,0.01,0.01,0.56,0.07,0.23,221,134,0.6,0.07,0.18,0.23,0.14,0.14,0.01,0.01,NORMAL
1.004015702913337,udp,http,REJ,173,0,0,2,0,8,0,0,0,0,0,0,2,0,0,0,0,0,446,407,0.32,0.33,0.8,0.69,0.39,0.53,0.51,254,239,0.41,0.54,0.45,0.03,0.14,0.13,0.77,0.74,Probe
0.143356632498098,tcp,http,S0,192993,0,0,1,0,7,0,0,0,0,0,0,2,0,2,0,0,0,436,239,0.88,0.97,0.33,0.27,0.96,0.14,0.63,247,209,0.88,0.13,0.56,0.53,0.97,0.91,0.35,0.32,DoS
5.806596252185742,udp,ftp,SF,36432,6761,0,2,0,7,0,1,8,1,0,6,1,1,1,0,0,0,28,26,0.09,0.09,0.04,0.04,0.66,0.01,0.44,25,13,0.7,0.01,0.66,0.27,0.13,0.13,0.04,0.04,U2R
36.35711605558509,tcp,ssh,SF,18217,20,0,1,0,7,0,1,1,1,0,7,3,1,0,0,0,0,1,1,0.11,0.09,0.07,0.06,0.75,0.05,0.12,7,5,0.75,0.06,0.46,0.01,0.14,0.13,0.07,0.07,U2R
9.478205005677827,tcp,ssh,SF,82,26731,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,180,118,0.11,0.1,0.16,0.13,0.88,0.18,0.21,204,117,0.94,0.18,0.42,0.09,0.0,0.0,0.18,0.16,NORMAL
2.8441691494623424,udp,http,SF,336,1318,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,146,81,0.03,0.03,0.03,0.03,0.66,0.05,0.16,60,51,0.72,0.05,0.8,0.05,0.01,0.01,0.03,0.02,NORMAL
0.35602676231205393,tcp,private,REJ,182,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,229,212,0.24,0.26,0.55,0.57,0.11,0.83,0.48,224,127,0.1,0.82,0.43,0.07,0.26,0.24,0.51,0.49,Probe
0.8588912648368239,tcp,sunrpc,SF,1,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,57,31,0.45,0.52,0.54,0.55,0.39,0.86,0.66,243,154,0.37,0.77,0.26,0.07,0.41,0.45,0.48,0.61,Probe
0.4588921097578429,udp,ssh,SF,360,52303,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,111,85,0.02,0.01,0.07,0.06,0.8,0.08,0.15,248,194,0.77,0.09,0.5,0.27,0.05,0.04,0.07,0.06,NORMAL
14.47639698320675,tcp,ftp_data,SF,114,792,0,0,0,1,5,1,0,0,0,0,2,0,0,0,0,0,86,77,0.24,0.21,0.13,0.12,0.66,0.1,0.08,254,196,0.63,0.1,0.71,0.14,0.03,0.03,0.12,0.14,NORMAL
18.34295311839419,udp,smtp,SF,25,604496,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,123,71,0.03,0.04,0.0,0.0,0.79,0.1,0.58,205,191,0.82,0.1,0.94,0.27,0.02,0.02,0.0,0.0,NORMAL
34.77281116554117,tcp,http,SF,696,530,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,36,21,0.09,0.08,0.01,0.02,0.73,0.03,0.5,125,78,0.73,0.03,0.67,0.05,0.02,0.01,0.01,0.02,NORMAL
0.12536169286838858,tcp,ecr_i,REJ,1680,0,0,1,0,5,0,0,0,0,0,0,3,0,0,0,0,0,438,303,0.98,1.0,0.17,0.19,0.99,0.12,0.15,253,226,0.94,0.13,0.56,0.08,0.99,1.0,0.16,0.16,DoS
0.5542816970096578,tcp,private,S0,3773,0,0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,468,241,0.94,0.91,0.11,0.1,0.71,0.02,0.27,231,163,0.66,0.02,0.57,0.24,0.68,0.67,0.12,0.13,DoS
0.255259641187559,tcp,dns,REJ,117,0,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,459,297,0.19,0.16,0.62,0.54,0.38,0.64,0.12,209,159,0.4,0.67,0.44,0.15,0.05,0.06,0.61,0.53,Probe
34.773224846581975,udp,dns,SF,4632,121733,0,2,0,3,1,1,0,0,0,0,0,0,1,0,0,0,87,68,0.14,0.12,0.18,0.16,0.9,0.15,0.67,219,197,0.92,0.17,0.61,0.2,0.07,0.07,0.2,0.2,NORMAL
0.3101497950821746,udp,domain_u,RSTO,662,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,453,416,0.99,0.8,0.05,0.05,1.0,0.09,0.59,251,202,1.0,0.08,0.78,0.07,0.91,0.83,0.05,0.05,DoS
0.26270183985755735,tcp,private,SF,339,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,506,411,0.83,0.91,0.05,0.04,0.87,0.19,0.11,210,204,0.82,0.18,0.41,0.1,0.96,0.88,0.05,0.06,DoS
0.7947223760443951,tcp,telnet,SF,930,698,0,0,0,6,22,0,2,0,0,0,2,0,0,0,0,0,26,21,0.03,0.02,0.15,0.16,0.59,0.21,0.39,38,19,0.56,0.19,0.25,0.03,0.35,0.34,0.16,0.15,R2L
4.046794780452416,udp,smtp,SF,80876,14,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,56,32,0.06,0.05,0.12,0.14,0.92,0.0,0.5,212,173,0.95,0.0,0.27,0.11,0.04,0.04,0.11,0.12,NORMAL
9.47125489901707,tcp,dns,SF,286,15868,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,137,128,0.02,0.02,0.03,0.03,0.81,0.14,0.07,204,184,0.79,0.13,0.44,0.23,0.01,0.01,0.03,0.03,NORMAL
1.2604352841481172,tcp,http,SF,60,954230,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,87,74,0.14,0.16,0.01,0.01,0.66,0.33,0.2,55,44,0.62,0.31,0.17,0.37,0.01,0.01,0.01,0.01,NORMAL
6.675030456564375,icmp,http,SF,1424,1107,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73,48,0.13,0.11,0.01,0.02,0.7,0.03,0.24,74,65,0.73,0.04,0.87,0.07,0.03,0.03,0.01,0.02,NORMAL
4.83657076279975,tcp,ftp,SF,1880,207,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,15,8,0.01,0.01,0.03,0.03,0.79,0.01,0.56,40,32,0.77,0.01,0.44,0.01,0.04,0.04,0.03,0.03,NORMAL
50.36538545782024,tcp,ssh,RSTO,3233,607,0,2,0,7,0,1,7,0,0,1,0,0,1,0,0,0,17,16,0.09,0.1,0.01,0.01,0.53,0.11,0.61,14,13,0.5,0.11,0.27,0.45,0.01,0.02,0.01,0.01,U2R
10.05042023374399,tcp,dns,SF,214,8414,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,146,109,0.1,0.11,0.04,0.05,0.63,0.07,0.39,246,183,0.66,0.08,0.44,0.22,0.03,0.03,0.04,0.04,NORMAL
18.747765622054303,udp,http,SF,3906,3817,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,92,72,0.02,0.02,0.02,0.02,0.92,0.0,0.33,214,134,1.0,0.0,0.13,0.09,0.08,0.09,0.02,0.02,NORMAL
4.982678230500714,tcp,ftp,SF,1536,334,0,2,0,2,0,1,0,0,0,0,1,0,2,0,0,0,156,147,0.18,0.19,0.17,0.15,0.91,0.21,0.27,57,46,0.87,0.2,0.53,0.02,0.01,0.01,0.19,0.16,NORMAL
2.54242402450518,tcp,http,SF,126,577,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,149,147,0.01,0.01,0.02,0.03,0.9,0.12,0.31,179,118,0.92,0.11,0.51,0.28,0.04,0.05,0.03,0.03,NORMAL
0.045255717002086894,tcp,http,SF,505385,0,0,1,0,4,0,0,0,0,0,0,5,0,1,0,0,0,489,461,0.97,0.83,0.04,0.04,0.99,0.07,0.52,200,150,0.93,0.07,0.76,0.2,0.97,1.0,0.04,0.04,DoS
17.253124876450013,tcp,ftp,SF,956,119,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,117,99,0.08,0.09,0.04,0.05,0.81,0.01,0.08,76,52,0.76,0.01,0.43,0.02,0.05,0.05,0.04,0.05,NORMAL
9.45645319937814,icmp,http,SF,357,4592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115,88,0.03,0.03,0.06,0.06,0.78,0.14,0.14,222,212,0.78,0.14,0.65,0.15,0.02,0.02,0.06,0.07,NORMAL
15.841051283960455,tcp,smtp,REJ,6048,25,0,0,0,6,20,0,0,0,0,0,4,0,0,0,0,0,49,37,0.04,0.04,0.2,0.18,0.58,0.34,0.18,68,53,0.62,0.33,0.34,0.08,0.04,0.04,0.2,0.18,R2L
0.2762323252299102,udp,ssh,S0,25,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,85,48,0.47,0.48,0.45,0.37,0.21,0.84,0.07,243,164,0.19,0.87,0.32,0.03,0.08,0.08,0.47,0.45,Probe
0.5390094301312399,tcp,sunrpc,S0,480,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,135,105,0.43,0.5,0.59,0.69,0.21,0.67,0.3,228,123,0.22,0.67,0.23,0.02,0.31,0.33,0.54,0.48,Probe
4.442250714902121,udp,ftp_data,SF,51477,116,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,170,165,0.03,0.04,0.17,0.19,0.92,0.1,0.13,112,72,0.98,0.11,0.56,0.02,0.05,0.04,0.17,0.19,NORMAL
2.0870749423845094,icmp,http,SF,50,936,0,3,0,6,22,0,0,0,0,0,0,0,0,0,0,0,13,8,0.04,0.04,0.06,0.05,0.28,0.32,0.39,31,18,0.27,0.33,0.6,0.3,0.02,0.02,0.05,0.06,R2L
3.2027021905275603,tcp,http,SF,37,14,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,175,145,0.16,0.13,0.02,0.03,0.74,0.11,0.17,191,188,0.75,0.1,0.17,0.15,0.05,0.04,0.02,0.02,NORMAL
4.914100380780159,icmp,http,SF,1637,15997,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,90,50,0.02,0.02,0.02,0.02,0.75,0.26,0.25,245,145,0.79,0.27,0.35,0.13,0.1,0.11,0.03,0.03,NORMAL
0.159878188455752,icmp,telnet,RSTO,364,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,105,70,0.33,0.29,0.26,0.23,0.2,0.67,0.16,207,182,0.19,0.69,0.7,0.01,0.29,0.31,0.24,0.3,Probe
7.554999936762663,tcp,http,SF,712,269,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,76,73,0.03,0.03,0.01,0.01,0.66,0.27,0.19,248,173,0.69,0.25,0.5,0.19,0.04,0.04,0.01,0.01,NORMAL
93.25838775440978,udp,http,SF,5088,998,0,0,0,4,0,1,1,1,0,1,0,0,1,0,0,0,2,1,0.05,0.04,0.13,0.13,0.86,0.28,0.1,44,34,0.86,0.27,0.53,0.04,0.14,0.14,0.14,0.15,U2R
3.7658663713328093,udp,ssh,SF,2034,21,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,78,59,0.01,0.01,0.02,0.03,0.87,0.05,0.24,162,88,0.81,0.05,0.53,0.5,0.24,0.25,0.02,0.02,NORMAL
17.16546601757824,tcp,ftp,SF,2285,2913,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,78,66,0.01,0.01,0.25,0.25,0.69,0.07,0.44,247,228,0.71,0.07,0.52,0.06,0.29,0.32,0.24,0.23,NORMAL
0.043355678575426194,tcp,http,RSTO,5137,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,416,229,0.73,0.72,0.04,0.04,0.98,0.03,0.13,222,127,0.94,0.03,0.69,0.25,0.86,0.86,0.04,0.04,DoS
3.231977077092649,tcp,http,SF,4728,640,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,29,27,0.0,0.0,0.0,0.0,0.87,0.0,0.61,70,69,0.89,0.0,0.51,0.28,0.03,0.03,0.0,0.0,NORMAL
4.32790382018117,icmp,http,SF,75,242,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,113,110,0.06,0.05,0.2,0.17,0.79,0.07,0.18,181,173,0.75,0.08,0.2,0.15,0.02,0.02,0.2,0.23,NORMAL
